ID	Session ID	Datum	Teilnehmer	Antwort	Standardisiert	Kategorie	Antwort_Teilnehmer	Kategorie_ Teilnehmer	Gueltigkeit spez	Gueltigkeit unspez	Flexibilitaet	Originalitaet	Gewoehnlich		Subjektiv_Sascha	Subjektiv_Johannes	Subjektiv_Christian	Subjektiv_Vera	Subjektiv_Julia	Subjektiv_Alina	Subjektiv_Anja	Subjektiv_Andrea	Subjektiv_Roman	Subjektiv_Thiess	Subjektiv_Steffen	Subjektiv_Durchschnitt
S02T03		2	S02T03	Rechnung	Rechnung	Information	1	2	1		0	1			0	0	1	0	0	0	0	0	0	0	0	0
S02T03		2	S02T03	Heft	Heft	Material	1	1	1		0	1			0	0	0	0	0	0	0	0	0	0	0	0
S02T03		2	S02T03	Toilettenpapier	Toilettenpapier	Hygiene_Reinigung	1	1	1		1	0			0	0	1	1	0	0	0	0	0	0	0	0
S02T03		2	S02T03	Briefumschlag	Briefumschlag	Verpackung	1	1	1		1	1			0	0	0	0	0	0	0	0	0	0	0	0
S02T03		2	S02T03	Zeitschrift	Zeitschrift	Literatur	1	3	1		0	1			0	0	1	0	0	0	0	0	0	0	0	0
S02T03		2	S02T03	Zeitung	Zeitung	Literatur	1	3	1		0	0			0	0	1	0	0	0	0	0	0	0	0	0
S02T06		2	S02T06	Filter	Filter	Filtern	1	1	1		1	1			0	0	2	1	1	1	0	1	0	0	0	0.4
S02T06		2	S02T06	Fussabdruecke	Zeichenpapier	Material	1	2	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S02T06		2	S02T06	Geraeuschverstaerker	Geraeuschverstaerker	Geraeusch	1	1	1		1	2			1	2	1	1	1	1	0	0	0	0	0	0.2
S02T06		2	S02T06	Hut	Hut	Kleidung	1	1	1		1	0			0	0	1	1	1	0	0	1	0	0	0	0.2
S02T06		2	S02T06	Flieger	Spielzeug, unspezifisch	Spielzeug	1	1	1		1	0			-	-	0	-	0	0	0	0	0	0	0	0
S02T06		2	S02T06	Abtrocknen	Papiertuch	Hygiene_Reinigung	1	1	1		1	0			0	0	0	1	1	0	0	0	0	0	0	0
S02T06		2	S02T06	Regenschutz	Regenschutz	Schutz	1	2	1		1	0			1	1	1	1	1	0	0	0	1	0	2	0.6
S02T06		2	S02T06	Schreiben, unspezifisch	Schreiben, unspezifisch	Material	1	2	1		1	0			-	-	0	-	0	0	0	0	0	0	0	0
S02T06		2	S02T06	Segel	Segel	Bewegungen steuern	1	1	1		1	1			1	1	1	1	2	0	1	0	0	1	0	0.2
S02T06		2	S02T06	Sichtschutz	Sichtschutz	Schutz	1	2	1		1	0			1	1	1	2	1	1	0	0	0	0	0	0.2
S02T06		2	S02T06	Tischdecke	Tischdecke	Unterlage	1	1	1		1	1			0	0	1	0	1	0	0	0	0	0	0	0
S02T06		2	S02T06	Transport	Transportmittel, unspezifisch	-	0	2	0		1	0			-	-	-	-	-	-	-	-	-	-	-	-
S02T06		2	S02T06	Wohnung	Wohnung	-	0	2	0		1				-	-	-	-	-	-	-	-	-	-	-	-
S02T10		2	S02T10	Basteln	Basteln	Basteln_Kunst	1	3	1		1	0			1	0	0	1	0	0	0	0	0	0	0	0
S02T10		2	S02T10	Zeichnung	Bild	Basteln_Kunst	1	3	1		0	1			0	0	0	2	0	0	0	0	0	0	0	0
S02T10		2	S02T10	Buecher	Buch	Literatur	1	3	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S02T10		2	S02T10	Dekoration, unspezifisch	Dekoration, unspezifisch	Dekoration	1	2	1		1	0			-	-	0	-	0	0	0	0	0	0	0	0
S02T10		2	S02T10	Flyer	Flyer	Information	1	3	1		1	1			0	0	1	0	0	0	0	0	0	0	0	0
S02T10		2	S02T10	Papiergeld als Waehrung	Geldschein	Geld_Wertgegenstand	1	1	1		1	1			0	0	1	2	0	0	0	0	0	0	0	0
S02T10		2	S02T10	Kunst, unspezifisch	Kunst, unspezifisch	Basteln_Kunst	1	3	1		1	0			-	-	0	-	1	0	0	0	0	0	0	0
S02T10		2	S02T10	Luftschlangen	Luftschlangen	Dekoration	1	2	1		0	2			1	0	1	1	1	1	0	0	0	0	0	0.2
S02T10		2	S02T10	Modelle basteln	Modellbau	Spielzeug	1	3	1		1	1			0	0	1	2	1	0	0	0	1	0	0	0.2
S02T10		2	S02T10	Papierflieger	Papierflieger	Spielzeug	1	3	1		1	0			0	0	0	1	0	0	0	0	0	0	0	0
S02T10		2	S02T10	Papierspielzeug	Spielzeug, unspezifisch	Spielzeug	1	3	1		0	0			-	-	0	-	0	0	0	0	0	0	0	0
S02T10		2	S02T10	Papphaeuser der 3. Welt	Papphaeuser der 3. Welt	Wohnen	1	1	1		1				-	-	1	-	1	0	1	0	0	1	0	0.2
S02T10		2	S02T10	Rechnung	Rechnung	Information	1	3	1		0	1			0	0	1	0	0	0	0	0	0	0	0	0
S02T10		2	S02T10	Toilettenpapier	Toilettenpapier	Hygiene_Reinigung	1	1	1		1	0			0	0	1	1	0	0	0	0	0	0	0	0
S02T10		2	S02T10	Verpackungsmaterial	Verpackung	Verpackung	1	1	1		1	0			0	0	0	-	0	0	0	0	0	0	0	0
S02T10		2	S02T10	Werbung, unspezifisch	Werbung	Information	1	3	1		0	0			-	-	1	-	0	0	0	0	0	0	0	0
S02T10		2	S02T10	Zeitschriften	Zeitschrift	Literatur	1	3	1		0	1			0	0	1	0	0	0	0	0	0	0	0	0
S02T10		2	S02T10	Zeitung	Zeitung	Literatur	1	3	1		0	0			0	0	1	0	0	0	0	0	0	0	0	0
S02T10		2	S02T10	Mitschrieb	Notizzettel	Aufzeichnen_Zusammenfassen	1	1	1		0	0			0	0	0	0	0	0	0	0	0	0	0	0
S02T13		2	S02T13	Dekoration, unspezifisch	Dekoration, unspezifisch	Dekoration	1	1	1		1	0			-	-	0	-	0	0	0	0	0	0	0	0
S02T13		2	S02T13	Druckerpapier	Druckerpapier	Material	1	2	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S02T13		2	S02T13	Papierhuete basteln	Hut	Kleidung	1	1	1		1	0			0	0	1	1	1	0	0	1	0	0	0	0.2
S02T13		2	S02T13	Beamerleinwand	Leinwand	Konstruktion	1	1	1		1	1			0	0	1	2	1	0	1	0	0	0	0	0
S02T13		2	S02T13	Papierflieger	Papierflieger	Spielzeug	1	1	1		1	0			0	0	0	1	0	0	0	0	0	0	0	0
S02T13		2	S02T13	Plakat	Plakat	Information	1	1	1		1	0			0	0	1	1	0	0	0	0	0	0	0	0
S02T13		2	S02T13	Schreibmaterial	Schreibmaterial	Material	1	2	1		0	0			0	0	0	0	0	0	0	0	0	0	0	0
S02T20		2	S02T20	Ball	Ball	Sportgeraet	1	1	1		1	0			0	0	1	1	0	0	0	1	0	0	0	0.2
S02T20		2	S02T20	Basteln	Basteln	Basteln_Kunst	1	1	1		1	0			1	0	0	1	0	0	0	0	0	0	0	0
S02T20		2	S02T20	Brennmaterial	Brennmaterial	Verbrennen_Entzuenden	1	3	1		1	0			0	0	1	1	1	0	0	0	0	0	0	0
S02T20		2	S02T20	Brief	Brief	Kommunikation	1	1	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S02T20		2	S02T20	Briefmarken	Briefmarken	Geld_Wertgegenstand	1	1	1		1	2			1	0	1	1	1	0	0	0	0	0	0	0
S02T20		2	S02T20	Feueranzuender	Feueranzuender	Verbrennen_Entzuenden	1	3	1		0	0			0	0	1	0	1	0	0	0	0	0	0	0
S02T20		2	S02T20	Filter	Filter	Filtern	1	1	1		1	1			0	0	2	1	1	1	0	1	0	0	0	0.4
S02T20		2	S02T20	Flyer 	Flyer	Information	1	2	1		1	1			0	0	1	0	0	0	0	0	0	0	0	0
S02T20		2	S02T20	Matratze	Matratze	Unterlage	1	2	1		1				-	-	1	-	1	0	0	0	0	1	1	0.4
S02T20		2	S02T20	Sitzgelegenheit	Hocker (Papierstapel)	Moebel	1	1	1		1	1			0	1	1	0	1	1	1	0	0	0	0	0.2
S02T20		2	S02T20	Papierflieger	Papierflieger	Spielzeug	1	1	1		0	0			0	0	0	1	0	0	0	0	0	0	0	0
S02T20		2	S02T20	Poster	Poster	Information	1	2	1		0	1			0	0	1	1	0	0	0	0	0	0	0	0
S02T20		2	S02T20	Schneiden mit Kante	Schneiden mit Kante	Werkzeug	1	1	1		1	0			0	0	1	2	1	0	0	0	0	0	0	0
S02T20		2	S02T20	Segel	Segel	Bewegungen steuern	1	1	1		1	1			1	1	1	1	2	0	1	0	0	1	0	0.2
S02T20		2	S02T20	Sichtschutz an Glastueren	Sichtschutz	Schutz	1	2	1		1	0			1	1	1	2	1	1	0	0	0	0	0	0.2
S02T20		2	S02T20	Taschentuecher	Taschentuecher	Hygiene_Reinigung	1	2	1		1	0			0	0	1	1	0	0	0	0	0	0	0	0
S02T20		2	S02T20	Toilettenpapier	Toilettenpapier	Hygiene_Reinigung	1	2	1		0	0			0	0	1	1	0	0	0	0	0	0	0	0
S02T20		2	S02T20	Umschlag	Verpackung	Verpackung	1	1	1		1	0			0	0	0	-	0	0	0	0	0	0	0	0
S02T20		2	S02T20	Unterlage	Unterlage	Unterlage	1	2	1		1	0			0	0	1	0	0	0	0	0	0	0	0	0
S02T20		2	S02T20	Windschutz 	Windschutz	Schutz	1	2	1		1	2			0	0	1	1	1	0	0	0	0	0	0	0
S02T20		2	S02T20	Zigarettenpapier	Zigarettenpapier	Verbrennen_Entzuenden	1	3	1		0	1			0	0	0	1	1	0	0	0	0	0	0	0
S03T02		3	S03T02	Schiffchen	Papierschiff	Spielzeug	1	1	1		1	0			0	0	1	1	1	0	0	0	0	0	0	0
S03T02		3	S03T02	Schreibunterlage	Schreibunterlage	Unterlage	1	1	1		1	1			0	0	1	1	1	0	0	0	0	0	0	0
S03T03		3	S03T03	Baellchen	Ball	Sportgeraet	1	1	1		1	0			0	0	1	1	0	0	0	1	0	0	0	0.2
S03T03		3	S03T03	Sprechrohr	Megaphon	Geraeusch	1	1	1		1	1			0	1	1	1	1	0	1	0	1	0	0	0.2
S03T03		3	S03T03	Oregami	Origami	Basteln_Kunst	1	1	1		1	0			0	0	1	2	1	1	0	0	0	0	0	0.2
S03T03		3	S03T03	Papierflugzeug	Papierflieger	Spielzeug	1	1	1		0	0			0	0	0	1	0	0	0	0	0	0	0	0
S03T03		3	S03T03	Segel	Segel	Bewegungen steuern	1	1	1		1	1			1	1	1	1	2	0	1	0	0	1	0	0.2
S03T03		3	S03T03	Tapezieren	Tapete	Dekoration	1	1	1		1	0			0	0	1	1	1	0	0	0	0	0	0	0
S03T05		3	S03T05	Druckerpapier	Druckerpapier	Material	1	1	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S03T05		3	S03T05	Fussbodenbelag	Fussbodenbelag	Unterlage	1	1	1		1	1			0	1	1	1	1	-	0	0	0	0	0	0
S03T05		3	S03T05	Kleidung	Kleidung, unspezifisch	Kleidung	1	1	1		1	0			-	-	0	-	0	0	0	0	0	0	1	0.2
S03T05		3	S03T05	Kunst	Kunst, unspezifisch	Basteln_Kunst	1	1	1		1	0			-	-	0	-	1	0	0	0	0	0	0	0
S03T05		3	S03T05	Moebel	Moebelstueck, unspezifisch	Moebel	1	1	1		1	0			-	-	0	-	1	0	0	0	0	0	1	0.2
S03T05		3	S03T05	Modellflugzeug	Modellbau	Spielzeug	1	1	1		1	1			0	0	1	2	1	0	0	0	1	0	0	0.2
S03T05		3	S03T05	Plakat	Plakat	Information	1	1	1		1	0			0	0	1	1	0	0	0	0	0	0	0	0
S03T05		3	S03T05	Schmuck	Schmuck, unspezifisch	Schmuck	1	1	1		1	0			-	-	0	-	0	0	0	0	0	0	1	0.2
S03T05		3	S03T05	Tapete	Tapete	Dekoration	1	1	1		1	0			0	0	1	1	1	0	0	0	0	0	0	0
S03T05		3	S03T05	Klopapier	Toilettenpapier	Hygiene_Reinigung	1	1	1		1	0			0	0	1	1	0	0	0	0	0	0	0	0
S04T02		4	S04T02	Anzug	Anzug	Kleidung	1	2	1		0				-	-	1	-	2	-	1	1	0	1	1	0.75
S04T02		4	S04T02	Manual	Bedienungsanleitung	Information	1	1	1		1	2			0	1	1	2	0	0	0	0	0	0	0	0
S04T02		4	S04T02	Buch	Buch	Literatur	1	4	1		0	0			0	0	0	0	0	0	0	0	0	0	0	0
S04T02		4	S04T02	Box	Schachtel	Konstruktion	1	1	1		0	1			0	0	1	1	1	0	0	0	0	0	0	0
S04T02		4	S04T02	Esspapier	Esspapier	-	0	1	0		1	1			-	-	-	-	-	-	-	-	-	-	-	-
S04T02		4	S04T02	Hausbau	Papierhaus	Spielzeug	1	1	1		0				-	-	1	-	1	0	0	1	0	0	0	0.2
S04T02		4	S04T02	Hose	Hose	Kleidung	1	2	1		0				-	-	1	-	1	-	0	0	0	1	2	0.75
S04T02		4	S04T02	Lampenschirm	Lampenschirm	Licht	1	1	1		1	1			1	1	1	1	1	0	0	2	0	0	0	0.4
S04T02		4	S04T02	Figuren	Figuren basteln	Basteln_Kunst	1	1	1		0	1			1	0	0	1	1	0	0	0	0	0	0	0
S04T02		4	S04T02	Paper	Paper	Literatur	1	4	1		0	1			1	1	0	0	0	0	0	0	0	0	0	0
S04T02		4	S04T02	Taschentuch	Taschentuecher	Hygiene_Reinigung	1	3	1		0	0			0	0	1	1	0	0	0	0	0	0	0	0
S04T02		4	S04T02	Tischdecke	Tischdecke	Unterlage	1	1	1		1	1			0	0	1	0	1	0	0	0	0	0	0	0
S04T02		4	S04T02	Toilettenpapier	Toilettenpapier	Hygiene_Reinigung	1	3	1		0	0			0	0	1	1	0	0	0	0	0	0	0	0
S04T02		4	S04T02	Trennwand	Trennwand	Abgrenzen	1	2	1		1	1			0	0	1	1	1	0	0	0	0	0	0	0
S04T02		4	S04T02	Tuer	Tuer	Schutz	1	1	1		0				-	-	1	-	1	0	0	0	0	0	1	0.2
S04T02		4	S04T02	Windeln	Windel	Hygiene_Reinigung	1	3	1		0	2			0	0	2	2	1	0	0	0	0	1	0	0.2
S04T02		4	S04T02	Zeitschrift	Zeitschrift	Literatur	1	4	1		0	1			0	0	1	0	0	0	0	0	0	0	0	0
S04T02		4	S04T02	Zeitung	Zeitung	Literatur	1	4	1		0	0			0	0	1	0	0	0	0	0	0	0	0	0
S04T02		4	S04T02	Zimmerwand	Zimmerwand	Abgrenzen	1	2	1		0				-	-	1	-	1	0	0	0	0	0	0	0
S04T03		4	S04T03	Brennmaterial	Brennmaterial	Verbrennen_Entzuenden	1	1	1		1	0			0	0	1	1	1	0	0	0	0	0	0	0
S04T03		4	S04T03	Abdeckung	Deckel	Abdeckung	1	1	1		1	1			0	1	1	1	0	0	0	0	0	0	0	0
S04T03		4	S04T03	Wanddekoration	Dekoration, unspezifisch	Dekoration	1	1	1		1	0			-	-	0	-	0	0	0	0	0	0	0	0
S04T03		4	S04T03	Loesch-_ Fliesspapier	Loeschpapier	Fluessigkeit aufnehmen	1	1	1		1	1			1	0	1	1	1	0	0	0	1	0	0	0.2
S04T03		4	S04T03	Origami falten	Origami	Basteln_Kunst	1	1	1		1	0			0	0	1	2	1	1	0	0	0	0	0	0.2
S04T03		4	S04T03	Papierflieger	Papierflieger	Spielzeug	1	1	1		1	0			0	0	0	1	0	0	0	0	0	0	0	0
S04T03		4	S04T03	Schreibunterlage	Schreibunterlage	Unterlage	1	1	1		1	1			0	0	1	1	1	0	0	0	0	0	0	0
S04T03		4	S04T03	Sichtschutz	Sichtschutz	Schutz	1	1	1		1	0			1	1	1	2	1	1	0	0	0	0	0	0.2
S04T03		4	S04T03	Schiessmaterial in Form von Papierkuegelchen	Wurfgeschoss	Waffe	1	1	1		1	0			1	1	1	1	1	0	0	0	1	0	1	0.4
S04T04		4	S04T04	verbrennen	Brennmaterial	Verbrennen_Entzuenden	1	1	1		1	0			0	0	1	1	1	0	0	0	0	0	0	0
S04T04		4	S04T04	Geschenk verpacken	Geschenkpapier	Verpackung	1	1	1		1	1			0	0	0	0	1	0	0	0	0	0	0	0
S04T04		4	S04T04	Notizbuch basteln	Notizzettel	Aufzeichnen_Zusammenfassen	1	1	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S04T04		4	S04T04	Regenschirm	Regenschutz	Schutz	1	1	1		1	0			1	1	1	1	1	0	0	0	1	0	2	0.6
S04T05		4	S04T05	Akte	Akte	Aufzeichnen_Zusammenfassen	1	2	1		1	2			0	0	1	0	0	0	0	0	0	0	0	0
S04T05		4	S04T05	Buch	Buch	Literatur	1	5	1		0	0			0	0	0	0	0	0	0	0	0	0	0	0
S04T05		4	S04T05	Comics	Comic	Literatur	1	5	1		0	2			1	0	1	1	0	0	0	0	0	0	0	0
S04T05		4	S04T05	Hut	Hut	Kleidung	1	1	1		1	0			0	0	1	1	1	0	0	1	0	0	0	0.2
S04T05		4	S04T05	Figur	Origami	Basteln_Kunst	1	1	1		1	0			0	0	1	2	1	1	0	0	0	0	0	0.2
S04T05		4	S04T05	Diplomarbeit	Paper	Literatur	1	5	1		0	1			1	1	0	0	0	0	0	0	0	0	0	0
S04T05		4	S04T05	Flugzeug	Papierflieger	Spielzeug	1	1	1		1	0			0	0	0	1	0	0	0	0	0	0	0	0
S04T05		4	S04T05	Notiz	Notizzettel	Aufzeichnen_Zusammenfassen	1	2	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S04T05		4	S04T05	Blatt	Schreibmaterial	Material	1	1	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S04T05		4	S04T05	Serviette	Serviette	Hygiene_Reinigung	1	2	1		1	0			0	0	1	1	1	0	0	0	0	0	0	0
S04T05		4	S04T05	Toilettenpapier	Toilettenpapier	Hygiene_Reinigung	1	2	1		0	0			0	0	1	1	0	0	0	0	0	0	0	0
S04T05		4	S04T05	Zeitschrift	Zeitschrift	Literatur	1	5	1		0	1			0	0	1	0	0	0	0	0	0	0	0	0
S04T05		4	S04T05	Zeitung	Zeitung	Literatur	1	5	1		0	0			0	0	1	0	0	0	0	0	0	0	0	0
S05T03		5	S05T03	papierhut	Hut	Kleidung	1	1	1		1	0			0	0	1	1	1	0	0	1	0	0	0	0.2
S05T03		5	S05T03	papierflugzeug	Papierflieger	Spielzeug	1	1	1		1	0			0	0	0	1	0	0	0	0	0	0	0	0
S05T03		5	S05T03	zewa	Papiertuch	Hygiene_Reinigung	1	3	1		1	0			0	0	0	1	1	0	0	0	0	0	0	0
S05T03		5	S05T03	taschentuch	Taschentuecher	Hygiene_Reinigung	1	3	1		0	0			0	0	1	1	0	0	0	0	0	0	0	0
S05T03		5	S05T03	papiertuete	Papiertuete	Tasche_Tragen	1	1	1		1	0			0	0	1	1	0	0	0	0	0	0	0	0
S05T03		5	S05T03	tapete	Tapete	Dekoration	1	1	1		1	0			0	0	1	1	1	0	0	0	0	0	0	0
S05T03		5	S05T03	klopapier	Toilettenpapier	Hygiene_Reinigung	1	3	1		0	0			0	0	1	1	0	0	0	0	0	0	0	0
S05T04		5	S05T04	Ausweis	Ausweis	offizielles Dokument	1	2	1		0				-	-	1	-	1	0	0	0	0	0	0	0
S05T04		5	S05T04	Becher	Becher	Geschirr	1	1	1		1	1			0	0	1	1	0	0	0	0	0	0	2	0.4
S05T04		5	S05T04	Buch	Buch	Literatur	1	2	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S05T04		5	S05T04	Dose	Schachtel	Konstruktion	1	1	1		1	1			0	0	1	1	1	0	0	0	0	0	0	0
S05T04		5	S05T04	Esspapier	Esspapier	-	0	2	0		1	1			-	-	-	-	-	-	-	-	-	-	-	-
S05T04		5	S05T04	Reklame	Flyer	Information	1	1	1		1	1			0	0	1	0	0	0	0	0	0	0	0	0
S05T04		5	S05T04	Fuehrerschein	Fuehrerschein	offizielles Dokument	1	2	1		0				-	-	1	-	1	0	0	0	0	0	0	0
S05T04		5	S05T04	Muetze	Hut	Kleidung	1	2	1		1	0			0	0	1	1	1	0	0	1	0	0	0	0.2
S05T04		5	S05T04	Kleidung	Kleidung, unspezifisch	Kleidung	1	2	1		0	0			-	-	0	-	0	0	0	0	0	0	1	0.2
S05T04		5	S05T04	Material	Material	-	0	2	0		0				-	-	-	-	-	-	-	-	-	-	-	-
S05T04		5	S05T04	Ohring	Ohrring	Schmuck	1	1	1		1	2			0	1	2	2	1	0	0	1	0	0	1	0.4
S05T04		5	S05T04	Taschentuch	Papiertuch	Hygiene_Reinigung	1	3	1		1	0			0	0	0	1	1	0	0	0	0	0	0	0
S05T04		5	S05T04	Servierte	Serviette	Hygiene_Reinigung	1	3	1		0	0			0	0	1	1	1	0	0	0	0	0	0	0
S05T04		5	S05T04	Tapete	Tapete	Dekoration	1	1	1		1	0			0	0	1	1	1	0	0	0	0	0	0	0
S05T04		5	S05T04	Ticket	Ticket	Eintrittskarte_Ticket	1	1	1		0	1			1	1	1	1	0	0	0	0	0	0	0	0
S05T04		5	S05T04	Toilettenpapier	Toilettenpapier	Hygiene_Reinigung	1	3	1		0	0			0	0	1	1	0	0	0	0	0	0	0	0
S05T04		5	S05T04	Matten	Unterlage	Unterlage	1	1	1		1	0			0	0	1	0	0	0	0	0	0	0	0	0
S05T04		5	S05T04	Verpackung	Verpackung	Verpackung	1	1	1		1	0			0	0	0	-	0	0	0	0	0	0	0	0
S05T04		5	S05T04	Zeitung	Zeitung	Literatur	1	2	1		0	0			0	0	1	0	0	0	0	0	0	0	0	0
S05T04		5	S05T04	Heft	Heft	Material	1	1	1		0	1			0	0	0	0	0	0	0	0	0	0	0	0
S05T04		5	S05T04	Zeugnis	Zeugnis	Zeugnis_Auszeichnung	1	1	1		0	2			0	0	1	0	1	0	0	0	0	0	0	0
S06T03		6	S06T03	Buch	Buch	Literatur	1	2	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S06T03		6	S06T03	Zeitung	Zeitung	Literatur	1	2	1		0	0			0	0	1	0	0	0	0	0	0	0	0	0
S06T03		6	S06T03	Origami	Origami	Basteln_Kunst	1	1	1		1	0			0	0	1	2	1	1	0	0	0	0	0	0.2
S06T03		6	S06T03	Papierflieger	Papierflieger	Spielzeug	1	1	1		1	0			0	0	0	1	0	0	0	0	0	0	0	0
S06T03		6	S06T03	Serviette	Serviette	Hygiene_Reinigung	1	1	1		1	0			0	0	1	1	1	0	0	0	0	0	0	0
S06T03		6	S06T03	Briefpapier	Schreibmaterial	Material	1	3	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S06T03		6	S06T03	Trichter	Trichter	Geraet	1	2	1		1	1			2	1	1	1	1	1	0	1	0	0	0	0.4
S06T03		6	S06T03	Malerhut	Hut	Kleidung	1	1	1		1	0			0	0	1	1	1	0	0	1	0	0	0	0.2
S06T03		6	S06T03	Pappmaschee	Pappmasché	Material	1	3	1		0	1			0	0	1	0	2	1	0	0	0	0	0	0.2
S06T03		6	S06T03	Druckerzeugnis	Schreiben, unspezifisch	Material	1	3	1		0	0			-	-	0	-	0	0	0	0	0	0	0	0
S06T03		6	S06T03	Wand	Zimmerwand	Abgrenzen	1	2	1		1				-	-	1	-	1	0	0	0	0	0	0	0
S06T03		6	S06T03	Sonnenschirm	Sonnenschutz	Schutz	1	2	1		1	0			1	1	1	1	1	0	0	0	0	0	0	0
S06T03		6	S06T03	Sichtschutz	Sichtschutz	Schutz	1	2	1		1	0			1	1	1	2	1	1	0	0	0	0	0	0.2
S06T03		6	S06T03	Paravent	Trennwand	Abgrenzen	1	2	1		1	1			0	0	1	1	1	0	0	0	0	0	0	0
S06T03		6	S06T03	Faecher	Faecher	Geraet	1	2	1		1	1			1	1	1	1	1	1	1	1	0	0	0	0.4
S06T03		6	S06T03	Flyer	Flyer	Information	1	1	1		1	1			0	0	1	0	0	0	0	0	0	0	0	0
S06T03		6	S06T03	Lampenschirm	Lampenschirm	Licht	1	1	1		1	1			1	1	1	1	1	0	0	2	0	0	0	0.4
S06T05		6	S06T05	Papierflugzeug (Spielzeug)	Papierflieger	Spielzeug	1	1	1		1	0			0	0	0	1	0	0	0	0	0	0	0	0
S06T05		6	S06T05	Schreibpapier	Schreibmaterial	Material	1	2	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S06T05		6	S06T05	auf Papier malen	Zeichenpapier	Material	1	2	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S06T05		6	S06T05	Ein papier als regenschirm	Regenschutz	Schutz	1	2	1		1	0			1	1	1	1	1	0	0	0	1	0	2	0.6
S06T05		6	S06T05	Papier um die Sonne abzuschirmen im Auto	Sonnenschutz	Schutz	1	2	1		0	0			1	1	1	1	1	0	0	0	0	0	0	0
S06T05		6	S06T05	Papier zum Feuer machen	Brennmaterial	Verbrennen_Entzuenden	1	1	1		1	0			0	0	1	1	1	0	0	0	0	0	0	0
S06T05		6	S06T05	Buchdruck	Buch	Literatur	1	1	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S06T05		6	S06T05	Papiertuete	Papiertuete	Tasche_Tragen	1	1	1		1	0			0	0	1	1	0	0	0	0	0	0	0	0
S06T05		6	S06T05	Papierhut	Hut	Kleidung	1	2	1		1	0			0	0	1	1	1	0	0	1	0	0	0	0.2
S06T05		6	S06T05	Karnevalskostuem aus Papier	Kleidung, unspezifisch	Kleidung	1	2	1		0	0			-	-	0	-	0	0	0	0	0	0	1	0.2
S06T05		6	S06T05	Papierdrache	Drachen	Konstruktion	1	1	1		1	1			1	1	1	1	2	1	0	2	0	0	0	0.6
S06T05		6	S06T05	Papier zur Waermedaemmung	Daemmung	Isolierung	1	1	1		1	0			0	1	1	0	2	1	0	1	0	0	0	0.4
S06T05		6	S06T05	Papier als Teller	Einweggeschirr	Geschirr	1	1	1		1	1			0	0	1	2	0	0	1	0	1	0	1	0.4
S06T05		6	S06T05	Stapel Papier als Kopfkissen 	Kopfkissen	Unterlage	1	1	1		1	2			0	1	1	0	1	1	1	0	0	1	1	0.6
S07T01		7	S07T01	papierhut	Hut	Kleidung	1	1	1		1	0			0	0	1	1	1	0	0	1	0	0	0	0.2
S07T01		7	S07T01	papierschiffchen	Papierschiff	Spielzeug	1	1	1		1	0			0	0	1	1	1	0	0	0	0	0	0	0
S07T01		7	S07T01	als unterlage wenn es regnet	Unterlage	Unterlage	1	1	1		1	0			0	0	1	0	0	0	0	0	0	0	0	0
S07T01		7	S07T01	als notizzettel	Notizzettel	Aufzeichnen_Zusammenfassen	1	1	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S07T01		7	S07T01	beim streichen als spritzschutz	Spritzschutz	Schutz	1	1	1		1	1			1	1	1	1	1	0	0	0	0	0	0	0
S07T01		7	S07T01	aals verpackung 	Verpackung	Verpackung	1	1	1		1	0			0	0	0	-	0	0	0	0	0	0	0	0
S07T01		7	S07T01	als pommestuete	Papiertuete	Tasche_Tragen	1	1	1		0	0			0	0	1	1	0	0	0	0	0	0	0	0
S07T01		7	S07T01	grusskarte	Postkarte	Kommunikation	1	1	1		0	1			-	-	1	-	0	0	0	0	0	0	0	0
S07T01		7	S07T01	druckpapier	Druckerpapier	Material	1	1	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S07T01		7	S07T01	lappen	Papiertuch	Hygiene_Reinigung	1	1	1		1	0			0	0	0	1	1	0	0	0	0	0	0	0
S07T01		7	S07T01	muelleimerauslage	Muelleimerauslage	Entsorgung	1	1	1		1	1			1	1	2	1	1	0	0	0	0	0	0	0
S07T02		7	S07T02	zum Schreiben von Briefen	Brief	Kommunikation	1	1	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S07T02		7	S07T02	Heft	Heft	Material	1	1	1		0	1			0	0	0	0	0	0	0	0	0	0	0	0
S07T02		7	S07T02	Buch	Buch	Literatur	1	1	1		0	0			0	0	0	0	0	0	0	0	0	0	0	0
