ID	Session ID	Datum	Teilnehmer	Antwort	Antwort standardisiert	Kategorie	Antwort_Teilnehmer	Kategorie_Teilnehmer	Gueltigkeit spez	Gueltigkeit unspez	Flexibilitaet	Originalitaet	Gewoehnlich		Subjektiv_Sascha	Subjektiv_Johannes	Subjektiv_Christian	Subjektiv_Vera	Subjektiv_Julia	Subjektiv_Alina	Subjektiv_Anja	Subjektiv_Andrea	Subjektiv_Roman	Subjektiv_Thiess	Subjektiv_Steffen	Subjektiv_Durchschnitt
1310155111101139	Cb111	131015	5	Kennenlernspiel mit Schnur zuschmeissen	Schnurspiel	Spiel	1	2	1	0	0.5	1	0		1	0	0	1	0	0	0	0	0	0	0	0
1310155111101139	Cb111	131015	5	Erlebnispaedagogikspiel mit Spinnennetz in der Luft durch das alle durchmuessen	Spinnennetz	Dekoration	1	1	1	0	1	1	0		0	0	1	1	1	0	1	0	0	0	0	0
1310155111101139	Cb111	131015	5	erlebnispaedagogikspiel wo alle ueber eine Schnur muessen	Paedagogikspiel	Spiel	1	2	1	0	0.5	2	0		-	-	-	-	-	-	-	-	-	-	-	-
1310155111101139	Cb111	131015	5	Gegenstaende aufhaengen	etw. aufhaengen	Aufhaengen	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
1310155111101140	Cb111	131015	6	Dosentelefon	Schnurtelefon	Kommunikation	1	1	1	0	1	0	0		0	0	1	1	0	1	1	0	0	0	0	0.2
1310155111101140	Cb111	131015	6	Stolperdraht	Stolperfalle	Falle	1	1	1	0	1	0	0		1	1	1	1	2	0	0	0	0	0	0	0
1310155111101140	Cb111	131015	6	Seilspringen	Springseil	Sportgeraet	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
1310155111101140	Cb111	131015	6	Schnuersenkel	Schnuersenkel	Befestigung (Kleidung)	1	2	1	0	0.5	0	0		0	0	1	1	0	0	0	0	0	0	0	0
1310155111101140	Cb111	131015	6	Flaschenaufzug	Flaschenzug	Verbinden_Ziehen	1	1	1	0	1	1	0		0	0	1	1	1	0	2	1	0	0	0	0.2
1310155111101140	Cb111	131015	6	Geschenkverpackung	Geschenkband	Dekoration	1	2	1	0	0.5	0	0		0	0	1	0	1	0	0	0	0	0	0	0
1310155111101140	Cb111	131015	6	Weihnachtsbaumschmuck	Girlande	Dekoration	1	2	1	0	0.5	1	0		0	0	0	1	1	0	0	0	0	0	0	0
1310155111101140	Cb111	131015	6	Ohrring	Ohrring	Schmuck	1	1	1	0	1	1	0		0	0	1	1	1	0	0	0	1	0	1	0.4
1310155111101140	Cb111	131015	6	Schultuete	-	-	0	1	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
1310155111101140	Cb111	131015	6	Korsettverschnuerung	Korsettverschnuerung	Befestigung (Kleidung)	1	2	1	0	0.5	2	0		-	-	-	-	-	-	-	-	-	-	-	-
1310155111101140	Cb111	131015	6	Anhaenger	Schluesselanhaenger	Haltevorrichtung	1	1	1	0	1	1	0		0	0	1	1	1	0	0	0	0	0	0	0
1310155111101140	Cb111	131015	6	Lasso	Lasso	Waffe_Jagd	1	1	1	0	1	0	0		0	0	1	1	2	1	0	1	2	0	0	0.8
1310155111101140	Cb111	131015	6	Zaun	etw. einzaeunen_abgrenzen_umreissen	Absperren	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
1310155111101140	Cb111	131015	6	Hundeleine	Tierleine	Leine_Kontrolle	1	1	1	0	1	0	0		1	0	1	0	1	1	0	0	0	0	0	0.2
1310155111101140	Cb111	131015	6	Katzenspielzeug	Spielzeug fuer Tiere	Spielzeug	1	1	1	0	1	0	0		0	0	0	1	1	0	0	0	0	0	0	0
1310155111101141	Cb111	131015	7	kette	Kette	Schmuck	1	2	1	0	0.5	0	0		0	0	0	0	1	0	0	0	0	0	0	0
1310155111101141	Cb111	131015	7	ring	Ring	Schmuck	1	2	1	0	0.5	1	0		0	0	1	1	1	0	0	0	0	0	1	0.2
1310155111101141	Cb111	131015	7	seil	Seil, unspezifisch	Befestigung	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	0	0
1310155111101141	Cb111	131015	7	angel	Angelschnur	Angeln_Fischen	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
1310155111101142	Cb111	131015	8	stolperfalle	Stolperfalle	Falle	1	1	1	0	1	0	0		1	1	1	1	2	0	0	0	0	0	0	0
1310155111101142	Cb111	131015	8	schneidewerkzeug (hefekloss)	Schneidewerkzeug	Schneiden	1	1	1	0	1	1	0		1	1	1	1	1	1	0	0	0	0	0	0.2
1310155111101142	Cb111	131015	8	naehzubehoer	Naehzeug	Handarbeit	1	1	1	0	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
1310155111101142	Cb111	131015	8	haarschmuck	Haarschmuck	Schmuck	1	4	1	0	0.25	1	0		0	0	1	0	1	0	0	0	0	0	0	0
1310155111101142	Cb111	131015	8	armband	Armband	Schmuck	1	4	1	0	0.25	0	0		1	0	1	0	1	0	0	0	0	0	0	0
1310155111101142	Cb111	131015	8	kette	Kette	Schmuck	1	4	1	0	0.25	0	0		0	0	0	0	1	0	0	0	0	0	0	0
1310155111101142	Cb111	131015	8	Schnuersenkel	Schnuersenkel	Befestigung (Kleidung)	1	1	1	0	1	0	0		0	0	1	1	0	0	0	0	0	0	0	0
1310155111101142	Cb111	131015	8	Seil springen	Springseil	Sportgeraet	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
1310155111101142	Cb111	131015	8	lasso	Lasso	Waffe_Jagd	1	1	1	0	1	0	0		0	0	1	1	2	1	0	1	2	0	0	0.8
1310155111101142	Cb111	131015	8	schal	Schal	Kleidung	1	1	1	0	1	2	0		-	-	1	-	1	0	0	0	0	0	0	0
1310155111101142	Cb111	131015	8	kabel	-	-	0	1	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
1310155111101142	Cb111	131015	8	malzubehoer	Pinsel	Basteln_Kunst	1	1	1	0	1	1	0		0	0	1	1	1	0	0	0	0	0	0	0
1310155111101142	Cb111	131015	8	ring	Ring	Schmuck	1	4	1	0	0.25	1	0		0	0	1	1	1	0	0	0	0	0	1	0.2
1310155111101143	Cb111	131015	9	Schnuersenkel	Schnuersenkel	Befestigung (Kleidung)	1	1	1	0	1	0	0		0	0	1	1	0	0	0	0	0	0	0	0
1310155111101143	Cb111	131015	9	Waescheleine	Waescheleine	Aufhaengen	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
1310155111101143	Cb111	131015	9	Paketband	Paketschnur	Zusammenbinden	1	1	1	0	1	0	1		-	-	1	-	0	0	0	0	0	0	0	0
1310155111101143	Cb111	131015	9	Armband	Armband	Schmuck	1	4	1	0	0.25	0	0		1	0	1	0	1	0	0	0	0	0	0	0
1310155111101143	Cb111	131015	9	Kette	Kette	Schmuck	1	4	1	0	0.25	0	0		0	0	0	0	1	0	0	0	0	0	0	0
1310155111101143	Cb111	131015	9	Haargummi	Haarband	Schmuck	1	4	1	0	0.25	0	0		0	0	1	0	1	0	0	0	0	0	0	0
1310155111101143	Cb111	131015	9	Wandschmuck	Schmuck, unspezifisch	Schmuck	1	4	0	1	0.25	0	0		-	-	0	-	0	0	0	0	0	0	0	0
1310155111101143	Cb111	131015	9	zum basteln	Basteln, unspezifisch	Basteln_Kunst	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	0	0
1310155111101143	Cb111	131015	9	Fallen bauen	Stolperfalle	Falle	1	1	1	0	1	0	0		1	1	1	1	2	0	0	0	0	0	0	0
1310155111111144	Cb111	131015	10	Angel	Angelschnur	Angeln_Fischen	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
1310155111111144	Cb111	131015	10	Balancieren	Balancierseil	Sportgeraet	1	1	1	0	1	1	0		0	1	1	0	2	0	0	0	0	0	0	0
1310155111111144	Cb111	131015	10	Lasso	Lasso	Waffe_Jagd	1	3	1	0	0.333333333	0	0		0	0	1	1	2	1	0	1	2	0	0	0.8
1310155111111144	Cb111	131015	10	Galgen	Henkerstrick	Waffe_Jagd	1	3	1	0	0.333333333	0	0		0	0	1	1	2	0	0	0	0	0	0	0
1310155111111144	Cb111	131015	10	Hundeleine	Tierleine	Leine_Kontrolle	1	1	1	0	1	0	0		1	0	1	0	1	1	0	0	0	0	0	0.2
1310155111111144	Cb111	131015	10	Sicherungsseil beim klettern	Sicherungsseil	Sicherung	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
1310155111111144	Cb111	131015	10	Schmuck (kette)	Kette	Schmuck	1	1	1	0	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
1310155111111144	Cb111	131015	10	Verband	Verband	Medizin	1	1	1	0	1	2	0		-	-	1	-	1	0	0	0	0	0	0	0
1310155111111144	Cb111	131015	10	Keilriemen	-	-	0	1	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
1310155111111144	Cb111	131015	10	Haengematte (befestigung)	Haengematte	Sitz-_Liegegelegenheit	1	1	1	0	1	1	0		-	-	1	-	1	0	0	0	1	1	0	0.4
1310155111111144	Cb111	131015	10	Peitsche	Peitsche	Waffe_Jagd	1	3	1	0	0.333333333	1	0		0	0	1	1	1	1	0	0	0	1	0	0.4
1310155111101145	Cb111	131015	11	etwas aufhaengen	etw. aufhaengen	Aufhaengen	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
1310155111101145	Cb111	131015	11	Mobilee basteln	Mobilé	Dekoration	1	1	1	0	1	1	0		2	2	1	1	2	0	0	0	0	0	0	0
1310155111101145	Cb111	131015	11	Sich erhaengen	Henkerstrick	Waffe_Jagd	1	1	1	0	1	0	0		0	0	1	1	2	0	0	0	0	0	0	0
1310155111101145	Cb111	131015	11	Knoten binden	Knoten	Befestigung	1	2	1	0	0.5	0	1		0	0	0	0	1	0	0	0	0	0	0	0
1310155111101145	Cb111	131015	11	etwas zusammenbinden	etw. zusammenbinden	Zusammenbinden	1	2	1	0	0.5	0	1		0	0	0	0	0	0	0	0	0	0	0	0
1310155111101145	Cb111	131015	11	etwas befestigen	etw. befestigen	Befestigung	1	2	1	0	0.5	0	1		0	0	0	0	0	0	0	0	0	0	0	0
1310155111101145	Cb111	131015	11	Schnur als Kabelbinder benutzen	Kabelbinder	Zusammenbinden	1	2	1	0	0.5	1	0		0	0	1	0	1	0	0	0	0	0	1	0.2
1310155111101145	Cb111	131015	11	Transportmittel zb aus dem Fenster an Schnur herunterlassen	etw. hochziehen	Verbinden_Ziehen	1	1	1	0	1	1	0		0	0	0	1	1	0	0	0	0	0	0	0
1310165111211146	Cb112	131016	2	Verknuepfung von anderen Scnueren_Baendern...	etw. zusammenbinden	Zusammenbinden	0.5	3	0.5	0	0.333333333	0	0.5		0	0	0	0	0	0	0	0	0	0	0	0
1310165111211146	Cb112	131016	2	Festbinden von DIngen	etw. befestigen	Befestigung	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
1310165111211146	Cb112	131016	2	Schnuersenkel	Schnuersenkel	Befestigung (Kleidung)	1	1	1	0	1	0	0		0	0	1	1	0	0	0	0	0	0	0	0
1310165111211146	Cb112	131016	2	Beim Lastzug die Leine_Kabel_Band	Flaschenzug	Verbinden_Ziehen	1	1	1	0	1	1	0		0	0	1	1	1	0	2	1	0	0	0	0.2
1310165111211146	Cb112	131016	2	Verschluss bei Beuteln (oeffnung)	etw. zusammenbinden	Zusammenbinden	0.5	3	0.5	0	0.333333333	0	0.5		0	0	0	0	0	0	0	0	0	0	0	0
1310165111211146	Cb112	131016	2	SchulterTraeger bei Beuteln	Traeger	Tragen	1	1	1	0	1	1	0		0	0	0	1	2	0	0	0	0	0	0	0
1310165111211146	Cb112	131016	2	Bastelmaterial	Basteln, unspezifisch	Basteln_Kunst	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	0	0
1310165111211146	Cb112	131016	2	Deokaration (zB Schleife)	Schleife	Schmuck	1	2	1	0	0.5	1	0		-	-	1	-	1	0	0	0	0	0	0	0
1310165111211146	Cb112	131016	2	Verpackmaterial	etw. verpacken	Zusammenbinden	1	3	1	0	0.333333333	1	0		0	0	0	0	1	0	0	0	0	0	0	0
1310165111211146	Cb112	131016	2	zum Naehen	Naehzeug	Handarbeit	1	1	1	0	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
1310165111211146	Cb112	131016	2	zusammenbinden der Haare	Haarband	Schmuck	1	2	1	0	0.5	0	0		0	0	1	0	1	0	0	0	0	0	0	0
1310165111211147	Cb112	131016	3	Schnuersenkel	Schnuersenkel	Befestigung (Kleidung)	1	1	1	0	1	0	0		0	0	1	1	0	0	0	0	0	0	0	0
1310165111211147	Cb112	131016	3	Waescheleine	Waescheleine	Aufhaengen	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
1310165111201148	Cb112	131016	4	Mordwerkzeug	Garotte	Waffe_Jagd	1	2	1	0	0.5	0	0		0	1	1	1	2	1	1	0	1	2	0	0.8
1310165111201148	Cb112	131016	4	SChleife fuer Geschenk	Schleife	Schmuck	1	3	1	0	0.333333333	1	0		-	-	1	-	1	0	0	0	0	0	0	0
1310165111201148	Cb112	131016	4	Paketband	Paketschnur	Zusammenbinden	1	1	1	0	1	0	1		-	-	1	-	0	0	0	0	0	0	0	0
1310165111201148	Cb112	131016	4	Lasso	Lasso	Waffe_Jagd	1	2	1	0	0.5	0	0		0	0	1	1	2	1	0	1	2	0	0	0.8
1310165111201148	Cb112	131016	4	SPielzeug fuer Katze	Spielzeug fuer Tiere	Spielzeug	1	1	1	0	1	0	0		0	0	0	1	1	0	0	0	0	0	0	0
1310165111201148	Cb112	131016	4	Guertel	Guertel	Befestigung (Kleidung)	1	1	1	0	1	0	0		0	0	1	0	1	0	0	1	0	0	1	0.4
1310165111201148	Cb112	131016	4	Armband	Armband	Schmuck	1	3	1	0	0.333333333	0	0		1	0	1	0	1	0	0	0	0	0	0	0
1310165111201148	Cb112	131016	4	Haarband	Haarband	Schmuck	1	3	1	0	0.333333333	0	0		0	0	1	0	1	0	0	0	0	0	0	0
1310165111201148	Cb112	131016	4	Zielseil bei Wettlauf	Zielband	Orientierung_Markierung	1	1	1	0	1	2	0		-	-	1	-	1	0	0	0	0	0	0	0
1310165111201148	Cb112	131016	4	Stolperfalle	Stolperfalle	Falle	1	1	1	0	1	0	0		1	1	1	1	2	0	0	0	0	0	0	0
1310165111201148	Cb112	131016	4	Geraet zum Zaehne Ziehen bei Milchzaehnen	Zahn ziehen	Medizin	1	1	1	0	1	1	0		1	1	1	1	2	2	1	0	1	1	1	1
1310165111201148	Cb112	131016	4	Tauziehen	Tauziehen	Sportgeraet	1	1	1	0	1	0	0		0	0	1	1	2	1	0	0	0	1	0	0.4
1310165111201148	Cb112	131016	4	Stricken	Strickgarn	Handarbeit	1	1	1	0	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
1310165111201149	Cb112	131016	5	Schnur einer Computermaus	-	-	0	2	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
1310165111201149	Cb112	131016	5	Pullover	Pullover	Kleidung	1	1	1	0	1	1	0		-	-	1	-	1	0	0	0	0	0	0	0
1310165111201149	Cb112	131016	5	Ball	Wollknaeul	Spiel	1	1	0	1	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
1310165111201149	Cb112	131016	5	Vorhang	Vorhang	Dekoration	1	2	1	0	0.5	1	0		0	0	0	1	1	0	0	0	0	0	0	0
1310165111201149	Cb112	131016	5	Teppich	Teppich_Bruecke	Dekoration	1	2	1	0	0.5	1	0		0	1	1	1	1	0	0	0	0	0	0	0
1310165111201149	Cb112	131016	5	Airbag	-	-	0	2	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
1310165111201149	Cb112	131016	5	Seil	Seil, unspezifisch	Befestigung	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	0	0
1310165111201149	Cb112	131016	5	Verband	Verband	Medizin	1	1	1	0	1	2	0		-	-	1	-	1	0	0	0	0	0	0	0
1310165111201149	Cb112	131016	5	Accesoire	Accessoire, unspezifisch	Schmuck	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	0	0
1310165111201150	Cb112	131016	6	Strickutensil	Strickgarn	Handarbeit	1	1	1	0	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
1310165111201150	Cb112	131016	6	Schnuersenkel	Schnuersenkel	Befestigung (Kleidung)	1	1	1	0	1	0	0		0	0	1	1	0	0	0	0	0	0	0	0
1310165111201150	Cb112	131016	6	Haarband	Haarband	Schmuck	1	2	1	0	0.5	0	0		0	0	1	0	1	0	0	0	0	0	0	0
1310165111201150	Cb112	131016	6	Schmuckaufhaengung	etw. aufhaengen	Aufhaengen	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
1310165111201150	Cb112	131016	6	Halskette	Kette	Schmuck	1	2	1	0	0.5	0	0		0	0	0	0	1	0	0	0	0	0	0	0
1310165111201150	Cb112	131016	6	Bratenschnur	Kuechengarn	Zusammenbinden	1	2	1	0	0.5	1	0		0	0	0	0	1	0	0	0	0	0	0	0
1310165111201150	Cb112	131016	6	Abbindung beim Blutabnehmen	Blut abstauen	Medizin	1	1	1	0	1	1	0		1	1	1	2	2	0	2	0	1	1	0	0.4
1310165111201150	Cb112	131016	6	Schnurtelfon	Schnurtelefon	Kommunikation	1	1	1	0	1	0	0		0	0	1	1	0	1	1	0	0	0	0	0.2
1310165111201150	Cb112	131016	6	Fallstrick	Stolperfalle	Falle	1	1	1	0	1	0	0		1	1	1	1	2	0	0	0	0	0	0	0
1310165111201150	Cb112	131016	6	Blumen hochbinden	Pflanzenbinder	Befestigung	1	1	1	0	1	1	0		0	1	1	0	1	0	0	0	0	0	0	0
1310165111201150	Cb112	131016	6	jemanden fesseln	Fesseln	Leine_Kontrolle	1	2	1	0	0.5	0	0		0	0	1	0	1	0	0	0	0	1	0	0.2
1310165111201150	Cb112	131016	6	als Kabelbinder	Kabelbinder	Zusammenbinden	1	2	1	0	0.5	1	0		0	0	1	0	1	0	0	0	0	0	1	0.2
1310165111201150	Cb112	131016	6	Wegmarkierung	Spur legen	Orientierung_Markierung	1	1	1	0	1	1	0		1	1	1	1	2	0	0	0	0	0	0	0
1310165111201150	Cb112	131016	6	Hundeleine	Tierleine	Leine_Kontrolle	1	2	1	0	0.5	0	0		1	0	1	0	1	1	0	0	0	0	0	0.2
1310165111201150	Cb112	131016	6	Seil zum Seilspringen	Springseil	Sportgeraet	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
1310165111201151	Cb112	131016	7	hoden abbinden bei hodenverletzung	Hoden abbinden	Medizin	1	1	1	0	1	2	0		-	-	-	-	-	-	-	-	-	-	-	-
1310165111201151	Cb112	131016	7	erhaengen von menschen	Henkerstrick	Waffe_Jagd	1	1	1	0	1	0	0		0	0	1	1	2	0	0	0	0	0	0	0
1310165111201151	Cb112	131016	7	schnur als hundeleine	Tierleine	Leine_Kontrolle	1	1	1	0	1	0	0		1	0	1	0	1	1	0	0	0	0	0	0.2
1310165111201151	Cb112	131016	7	etwas anbindenm	etw. befestigen	Befestigung	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
1310165111201151	Cb112	131016	7	baumhaus befaestigen	Baumhaus bauen	Konstruktion	1	1	0	1	1	0	0		-	-	1	-	1	1	1	1	0	0	2	0.8
1310165111201152	Cb112	131016	8	Waescheleine	Waescheleine	Aufhaengen	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
1310165111201152	Cb112	131016	8	Armband	Armband	Schmuck	1	1	1	0	1	0	0		1	0	1	0	1	0	0	0	0	0	0	0
1310165111201152	Cb112	131016	8	Zusammenschnueren von Gegenstaenden	etw. zusammenbinden	Zusammenbinden	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
1310165111201152	Cb112	131016	8	Schnuersenkel	Schnuersenkel	Befestigung (Kleidung)	1	1	1	0	1	0	0		0	0	1	1	0	0	0	0	0	0	0	0
1310165111201152	Cb112	131016	8	Angelschnur	Angelschnur	Angeln_Fischen	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
1310165111201153	Cb112	131016	9	Haengematte	Haengematte	Sitz-_Liegegelegenheit	1	1	1	0	1	1	0		-	-	1	-	1	0	0	0	1	1	0	0.4
1310165111201153	Cb112	131016	9	Fischernetz	Fangnetz	Angeln_Fischen	1	1	1	0	1	1	0		1	1	1	2	2	1	1	1	0	1	0	0.6
1310165111201153	Cb112	131016	9	Kleidung	Kleidung, unspezifisch	Kleidung	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	1	0.2
1310165111201153	Cb112	131016	9	Huepfseil	Springseil	Sportgeraet	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
1310165111201153	Cb112	131016	9	Vorhang	Vorhang	Dekoration	1	1	1	0	1	1	0		0	0	0	1	1	0	0	0	0	0	0	0
1310165111201154	Cb112	131016	10	schuhe binden	Schnuersenkel	Befestigung (Kleidung)	1	2	1	0	0.5	0	0		0	0	1	1	0	0	0	0	0	0	0	0
1310165111201154	Cb112	131016	10	guertel	Guertel	Befestigung (Kleidung)	1	2	1	0	0.5	0	0		0	0	1	0	1	0	0	1	0	0	1	0.4
1310165111201154	Cb112	131016	10	knoten ueben	Knoten	Befestigung	1	1	1	0	1	0	1		0	0	0	0	1	0	0	0	0	0	0	0
1310165111201154	Cb112	131016	10	zelt spannen	Zeltgeruest	Stabilisation_Geruest	1	1	1	0	1	1	0		1	1	1	1	2	0	0	0	0	0	0	0
1310165111201154	Cb112	131016	10	wasser klettern lassen	Wasser klettern lassen	Wissenschaft	1	1	1	0	1	2	0		-	-	-	-	-	-	-	-	-	-	-	-
1310165111201154	Cb112	131016	10	wasser auffangen (feuchter fels, Flasche)	-	-	0	1	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
1310165111201154	Cb112	131016	10	schaukel basteln	Schaukelseil	Sportgeraet	1	1	1	0	1	1	0		0	0	1	2	1	0	0	0	0	0	0	0
1310165111201154	Cb112	131016	10	naehen	Naehzeug	Handarbeit	1	1	1	0	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
1310165111201154	Cb112	131016	10	etwas verbinden	etw. verbinden	Zusammenbinden	1	1	1	0	1	0	1		0	0	0	0	1	0	0	0	0	0	0	0
1310165111201154	Cb112	131016	10	armband basteln	Armband	Schmuck	1	2	1	0	0.5	0	0		1	0	1	0	1	0	0	0	0	0	0	0
1310165111201154	Cb112	131016	10	haare zusammen binden	Haarband	Schmuck	1	2	1	0	0.5	0	0		0	0	1	0	1	0	0	0	0	0	0	0
1310165111201154	Cb112	131016	10	zahn ausziehen	Zahn ziehen	Medizin	1	1	1	0	1	1	0		1	1	1	1	2	2	1	0	1	1	1	1
1310165111201154	Cb112	131016	10	tuer schliessen	Zugseil	Verbinden_Ziehen	1	1	1	0	1	1	0		0	0	1	1	1	0	0	0	0	0	0	0
1310165111201154	Cb112	131016	10	jemanden erdrosseln	Garotte	Waffe_Jagd	1	1	1	0	1	0	0		0	1	1	1	2	1	1	0	1	2	0	0.8
1310165111201154	Cb112	131016	10	etwas aufhaengen	etw. aufhaengen	Aufhaengen	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
1310165111201154	Cb112	131016	10	hitze erzeugen (reibung)	Waermeerzeugung durch Reibung	Brennmaterial	1	1	1	0	1	2	0		-	-	2	-	2	0	1	0	0	0	0	0
1310165111201155	Cb112	131016	11	Zaehne ziehen	Zahn ziehen	Medizin	1	1	1	0	1	1	0		1	1	1	1	2	2	1	0	1	1	1	1
1310165111201155	Cb112	131016	11	naehen	Naehzeug	Handarbeit	1	2	1	0	0.5	0	0		0	0	0	0	1	0	0	0	0	0	0	0
1310165111201155	Cb112	131016	11	Seil basteln	Seil, unspezifisch	Befestigung	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	0	0
1310165111201155	Cb112	131016	11	Freundschaftsbaendchen flechten	Freundschaftsband	Schmuck	1	3	1	0	0.333333333	1	0		0	0	0	0	1	0	0	0	0	1	0	0.2
1310165111201155	Cb112	131016	11	Kette basteln	Kette	Schmuck	1	3	1	0	0.333333333	0	0		0	0	0	0	1	0	0	0	0	0	0	0
1310165111201155	Cb112	131016	11	Scherze (Geld ranbinden und hinterherziehen)	Scherze	Scherze	1	1	1	0	1	2	0		-	-	-	-	-	-	-	-	-	-	-	-
1310165111201155	Cb112	131016	11	Stolperfalle (an zwei Masten binden)	Stolperfalle	Falle	1	1	1	0	1	0	0		1	1	1	1	2	0	0	0	0	0	0	0
1310165111201155	Cb112	131016	11	Spinnennetz nachbauen	Spinnennetz	Dekoration	1	1	1	0	1	1	0		0	0	1	1	1	0	1	0	0	0	0	0
1310165111201155	Cb112	131016	11	als Linealersatz	Lineal	Messinstrument	1	1	1	0	1	1	0		-	-	1	-	1	1	0	0	0	0	0	0.2
1310165111201155	Cb112	131016	11	Peruecke basteln aus vielen Schnueren	Peruecke	Verkleidung	1	1	1	0	1	1	0		1	1	2	1	2	0	1	0	0	1	1	0.4
1310165111201155	Cb112	131016	11	Zahnseide	Zahnseide	Hygiene	1	1	1	0	1	0	0		0	0	1	1	2	1	0	0	0	0	0	0.2
1310165111201155	Cb112	131016	11	Sachen stricken	Strickgarn	Handarbeit	1	2	1	0	0.5	0	0		0	0	0	0	1	0	0	0	0	0	0	0
1310165111201155	Cb112	131016	11	aufwickeln und als Wollknaeuel der Katze zum Spielen geben	Wollknaeul	Spiel	1	1	0	1	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
1310165111201155	Cb112	131016	11	Armband basteln	Armband	Schmuck	1	3	1	0	0.333333333	0	0		1	0	1	0	1	0	0	0	0	0	0	0
1310165111301156	Cb113	131016	2	angeln	Angelschnur	Angeln_Fischen	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
1310165111301156	Cb113	131016	2	braten halten	Kuechengarn	Zusammenbinden	1	1	1	0	1	1	0		0	0	0	0	1	0	0	0	0	0	0	0
1310165111301156	Cb113	131016	2	zaehneputzen	Zahnseide	Hygiene	1	1	1	0	1	0	0		0	0	1	1	2	1	0	0	0	0	0	0.2
1310165111301156	Cb113	131016	2	schuhebinden	Schnuersenkel	Befestigung (Kleidung)	1	1	1	0	1	0	0		0	0	1	1	0	0	0	0	0	0	0	0
1310165111301157	Cb113	131016	3	angelleine	Angelschnur	Angeln_Fischen	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
1310165111301157	Cb113	131016	3	bindfaden	Naehzeug	Handarbeit	0.333333333	4	0.333333333	0	0.25	0	0		0	0	0	0	0.333333333	0	0	0	0	0	0	0
1310165111301157	Cb113	131016	3	naehschnur	Naehzeug	Handarbeit	0.333333333	4	0.333333333	0	0.25	0	0		0	0	0	0	0.333333333	0	0	0	0	0	0	0
1310165111301157	Cb113	131016	3	befestigungsleine	etw. befestigen	Befestigung	1	2	1	0	0.5	0	1		0	0	0	0	0	0	0	0	0	0	0	0
1310165111301157	Cb113	131016	3	zum naehen	Naehzeug	Handarbeit	0.333333333	4	0.333333333	0	0.25	0	0		0	0	0	0	0.333333333	0	0	0	0	0	0	0
1310165111301157	Cb113	131016	3	stricken	Strickgarn	Handarbeit	1	4	1	0	0.25	0	0		0	0	0	0	1	0	0	0	0	0	0	0
1310165111301157	Cb113	131016	3	zahnseide	Zahnseide	Hygiene	1	1	1	0	1	0	0		0	0	1	1	2	1	0	0	0	0	0	0.2
